 Hexane    S.F.Parker, ISIS, Ref: J. Chem. Phys.,111 (1999) p429-437                                                               
C    (CM-1)         COUNTS           ERROR
   2.944911E+02   1.671569E+00   2.147285E-02
   2.959636E+02   1.773649E+00   2.209644E-02
   2.974434E+02   1.862265E+00   2.261993E-02
   2.989306E+02   1.975600E+00   2.327530E-02
   3.004253E+02   2.104919E+00   2.400138E-02
   3.019274E+02   2.219102E+00   2.461844E-02
   3.034370E+02   2.242062E+00   2.472180E-02
   3.049542E+02   2.237220E+00   2.467206E-02
   3.064790E+02   2.176008E+00   2.431247E-02
   3.080114E+02   2.077735E+00   2.373705E-02
   3.095515E+02   1.915644E+00   2.277441E-02
   3.110992E+02   1.777432E+00   2.192181E-02
   3.126548E+02   1.650239E+00   2.110773E-02
   3.142180E+02   1.557737E+00   2.049446E-02
   3.157891E+02   1.534264E+00   2.032556E-02
   3.173680E+02   1.504407E+00   2.011232E-02
   3.189549E+02   1.479010E+00   1.992763E-02
   3.205497E+02   1.461860E+00   1.979768E-02
   3.221524E+02   1.462219E+00   1.978636E-02
   3.237632E+02   1.446398E+00   1.966361E-02
   3.253820E+02   1.427610E+00   1.952118E-02
   3.270089E+02   1.440861E+00   1.959714E-02
   3.286440E+02   1.430947E+00   1.951493E-02
   3.302872E+02   1.413834E+00   1.938360E-02
   3.319386E+02   1.379494E+00   1.913347E-02
   3.335983E+02   1.378794E+00   1.911521E-02
   3.352663E+02   1.366447E+00   1.901539E-02
   3.369426E+02   1.324510E+00   1.870875E-02
   3.386273E+02   1.300412E+00   1.852609E-02
   3.403205E+02   1.287927E+00   1.842489E-02
   3.420221E+02   1.279862E+00   1.835658E-02
   3.437322E+02   1.300846E+00   1.849496E-02
   3.454509E+02   1.283313E+00   1.835858E-02
   3.471781E+02   1.281326E+00   1.833412E-02
   3.489140E+02   1.309713E+00   1.852463E-02
   3.506586E+02   1.302298E+00   1.846155E-02
   3.524119E+02   1.316407E+00   1.855218E-02
   3.541740E+02   1.327976E+00   1.862433E-02
   3.559448E+02   1.352295E+00   1.878589E-02
   3.577245E+02   1.403304E+00   1.912927E-02
   3.595132E+02   1.450858E+00   1.944260E-02
   3.613108E+02   1.503871E+00   1.978597E-02
   3.631173E+02   1.590063E+00   2.033786E-02
   3.649329E+02   1.685895E+00   2.093350E-02
   3.667576E+02   1.758121E+00   2.136848E-02
   3.685914E+02   1.842683E+00   2.186764E-02
   3.704343E+02   1.840248E+00   2.184372E-02
   3.722865E+02   1.718245E+00   2.109894E-02
   3.741479E+02   1.609234E+00   2.041204E-02
   3.760186E+02   1.513592E+00   1.979010E-02
   3.778987E+02   1.412680E+00   1.911411E-02
   3.797882E+02   1.358075E+00   1.873487E-02
   3.816872E+02   1.333609E+00   1.856063E-02
   3.835956E+02   1.354549E+00   1.870047E-02
   3.855136E+02   1.336399E+00   1.856894E-02
   3.874412E+02   1.313782E+00   1.840647E-02
   3.893784E+02   1.332988E+00   1.853686E-02
   3.913253E+02   1.330619E+00   1.851671E-02
   3.932819E+02   1.299635E+00   1.829814E-02
   3.952483E+02   1.292216E+00   1.824386E-02
   3.972245E+02   1.281124E+00   1.816417E-02
   3.992107E+02   1.268931E+00   1.807730E-02
   4.012067E+02   1.244813E+00   1.790444E-02
   4.032128E+02   1.224937E+00   1.775891E-02
   4.052288E+02   1.203797E+00   1.760307E-02
   4.072550E+02   1.187612E+00   1.748330E-02
   4.092913E+02   1.174230E+00   1.738488E-02
   4.113377E+02   1.163133E+00   1.730171E-02
   4.133944E+02   1.140983E+00   1.713518E-02
   4.154614E+02   1.114089E+00   1.693107E-02
   4.175387E+02   1.120267E+00   1.697736E-02
   4.196264E+02   1.123130E+00   1.699945E-02
   4.217245E+02   1.114614E+00   1.693524E-02
   4.238332E+02   1.131241E+00   1.706040E-02
   4.259523E+02   1.112111E+00   1.691633E-02
   4.280821E+02   1.107565E+00   1.688431E-02
   4.302225E+02   1.129742E+00   1.705501E-02
   4.323736E+02   1.156549E+00   1.725792E-02
   4.345355E+02   1.144045E+00   1.716753E-02
   4.367082E+02   1.139813E+00   1.713924E-02
   4.388917E+02   1.126501E+00   1.704206E-02
   4.410862E+02   1.114374E+00   1.695445E-02
   4.432916E+02   1.131222E+00   1.708447E-02
   4.455081E+02   1.127792E+00   1.706242E-02
   4.477356E+02   1.132907E+00   1.710600E-02
   4.499743E+02   1.140260E+00   1.716682E-02
   4.522242E+02   1.154407E+00   1.727852E-02
   4.544853E+02   1.187624E+00   1.753086E-02
   4.567577E+02   1.253803E+00   1.801863E-02
   4.590415E+02   1.352844E+00   1.872192E-02
   4.613367E+02   1.456378E+00   1.943150E-02
   4.636433E+02   1.533897E+00   1.995021E-02
   4.659615E+02   1.565594E+00   2.016336E-02
   4.682914E+02   1.509284E+00   1.980530E-02
   4.706328E+02   1.370111E+00   1.888026E-02
   4.729860E+02   1.207561E+00   1.773676E-02
   4.753509E+02   1.142789E+00   1.726447E-02
   4.777276E+02   1.139231E+00   1.724782E-02
   4.801163E+02   1.131742E+00   1.720115E-02
   4.825168E+02   1.134481E+00   1.723154E-02
   4.849294E+02   1.147197E+00   1.733837E-02
   4.873541E+02   1.143381E+00   1.731893E-02
   4.897909E+02   1.117031E+00   1.712807E-02
   4.922398E+02   1.093712E+00   1.695655E-02
   4.947010E+02   1.070342E+00   1.678532E-02
   4.971745E+02   1.070416E+00   1.679614E-02
   4.996604E+02   1.044662E+00   1.660383E-02
   5.021587E+02   1.041829E+00   1.659131E-02
   5.046695E+02   1.004230E+00   1.630183E-02
   5.071928E+02   1.021186E+00   1.645031E-02
   5.097288E+02   1.029988E+00   1.653172E-02
   5.122774E+02   1.008428E+00   1.637009E-02
   5.148388E+02   1.008079E+00   1.638012E-02
   5.174130E+02   9.881717E-01   1.623344E-02
   5.200001E+02   9.661681E-01   1.606541E-02
   5.226000E+02   9.478245E-01   1.592714E-02
   5.252130E+02   9.506631E-01   1.596511E-02
   5.278391E+02   9.459485E-01   1.593879E-02
   5.304783E+02   9.480240E-01   1.597093E-02
   5.331307E+02   9.548970E-01   1.604236E-02
   5.357963E+02   9.480441E-01   1.599967E-02
   5.384753E+02   9.436872E-01   1.597986E-02
   5.411677E+02   9.464739E-01   1.601934E-02
   5.438735E+02   9.401589E-01   1.598193E-02
   5.465928E+02   9.358057E-01   1.596292E-02
   5.493258E+02   9.416167E-01   1.603123E-02
   5.520724E+02   9.414301E-01   1.604603E-02
   5.548328E+02   9.245781E-01   1.591819E-02
   5.576070E+02   9.161719E-01   1.586278E-02
   5.603950E+02   8.988677E-01   1.572962E-02
   5.631970E+02   8.889963E-01   1.566012E-02
   5.660130E+02   8.809962E-01   1.560668E-02
   5.688431E+02   8.557960E-01   1.539906E-02
   5.716873E+02   8.615690E-01   1.546696E-02
   5.745458E+02   8.384836E-01   1.527605E-02
   5.774185E+02   8.267180E-01   1.518865E-02
   5.803056E+02   8.378713E-01   1.530809E-02
   5.832072E+02   8.073144E-01   1.504548E-02
   5.861232E+02   8.127577E-01   1.511494E-02
   5.890538E+02   8.298278E-01   1.529093E-02
   5.919990E+02   8.278806E-01   1.529171E-02
   5.949590E+02   8.122956E-01   1.516490E-02
   5.979338E+02   7.957388E-01   1.502900E-02
   6.009235E+02   8.029319E-01   1.511699E-02
   6.039282E+02   8.135161E-01   1.523765E-02
   6.069478E+02   8.213776E-01   1.533305E-02
   6.099825E+02   8.284158E-01   1.542060E-02
   6.130325E+02   8.277667E-01   1.543645E-02
   6.160977E+02   8.137238E-01   1.532598E-02
   6.191782E+02   8.020281E-01   1.523693E-02
   6.222740E+02   7.981604E-01   1.522202E-02
   6.253854E+02   7.837504E-01   1.510548E-02
   6.285124E+02   7.840642E-01   1.513202E-02
   6.316550E+02   7.862498E-01   1.517615E-02
   6.348132E+02   7.720422E-01   1.506306E-02
   6.379873E+02   7.711588E-01   1.507580E-02
   6.411772E+02   7.526568E-01   1.491734E-02
   6.443831E+02   7.463131E-01   1.487694E-02
   6.476050E+02   7.290288E-01   1.472716E-02
   6.508431E+02   7.268123E-01   1.472882E-02
   6.540973E+02   7.222983E-01   1.470670E-02
   6.573678E+02   7.212611E-01   1.471984E-02
   6.606547E+02   7.211735E-01   1.474450E-02
   6.639579E+02   7.137371E-01   1.469278E-02
   6.672777E+02   7.213918E-01   1.479510E-02
   6.706141E+02   7.327214E-01   1.493574E-02
   6.739672E+02   7.324547E-01   1.495677E-02
   6.773370E+02   7.211912E-01   1.486801E-02
   6.807236E+02   7.348483E-01   1.503441E-02
   6.841273E+02   7.262558E-01   1.497253E-02
   6.875479E+02   7.156790E-01   1.489091E-02
   6.909857E+02   7.415759E-01   1.518442E-02
   6.944406E+02   7.539803E-01   1.533874E-02
   6.979128E+02   7.871817E-01   1.569906E-02
   7.014024E+02   8.069808E-01   1.592459E-02
   7.049094E+02   8.415309E-01   1.629101E-02
   7.084340E+02   8.836202E-01   1.672406E-02
   7.119761E+02   9.670324E-01   1.753016E-02
   7.155360E+02   1.070342E+00   1.847748E-02
   7.191137E+02   1.177408E+00   1.941521E-02
   7.227093E+02   1.291340E+00   2.037358E-02
   7.263228E+02   1.394130E+00   2.120733E-02
   7.299544E+02   1.410610E+00   2.137337E-02
   7.336042E+02   1.404394E+00   2.136749E-02
   7.372722E+02   1.378029E+00   2.120586E-02
   7.409586E+02   1.333048E+00   2.089509E-02
   7.446633E+02   1.240411E+00   2.019356E-02
   7.483867E+02   1.101986E+00   1.906974E-02
   7.521286E+02   9.455400E-01   1.770141E-02
   7.558892E+02   8.494470E-01   1.681211E-02
   7.596686E+02   8.226127E-01   1.657944E-02
   7.634670E+02   8.649518E-01   1.703585E-02
   7.672843E+02   9.071830E-01   1.748288E-02
   7.711207E+02   9.111167E-01   1.755683E-02
   7.749763E+02   9.342988E-01   1.781451E-02
   7.788512E+02   9.728066E-01   1.821586E-02
   7.827454E+02   1.012489E+00   1.862307E-02
   7.866592E+02   1.048154E+00   1.898954E-02
   7.905925E+02   1.128979E+00   1.974993E-02
   7.945454E+02   1.235284E+00   2.069935E-02
   7.985181E+02   1.287807E+00   2.117920E-02
   8.025107E+02   1.319509E+00   2.148275E-02
   8.065233E+02   1.250630E+00   2.095464E-02
   8.105559E+02   1.070711E+00   1.943205E-02
   8.146087E+02   9.478619E-01   1.832319E-02
   8.186818E+02   8.682230E-01   1.757900E-02
   8.227751E+02   8.626786E-01   1.756045E-02
   8.268890E+02   8.646120E-01   1.761725E-02
   8.310235E+02   8.728728E-01   1.773919E-02
   8.351786E+02   8.875035E-01   1.792782E-02
   8.393545E+02   9.189891E-01   1.828186E-02
   8.435513E+02   9.270380E-01   1.840082E-02
   8.477690E+02   9.371117E-01   1.854261E-02
   8.520079E+02   9.797288E-01   1.899781E-02
   8.562679E+02   9.900239E-01   1.913745E-02
   8.605492E+02   1.004298E+00   1.931932E-02
   8.648519E+02   1.038207E+00   1.968459E-02
   8.691762E+02   1.064290E+00   1.997676E-02
   8.735221E+02   1.119639E+00   2.053698E-02
   8.778897E+02   1.178605E+00   2.112240E-02
   8.822792E+02   1.308585E+00   2.231312E-02
   8.866906E+02   1.454473E+00   2.357634E-02
   8.911240E+02   1.489808E+00   2.391038E-02
   8.955797E+02   1.519575E+00   2.419810E-02
   9.000576E+02   1.469135E+00   2.384523E-02
   9.045579E+02   1.320455E+00   2.265867E-02
   9.090806E+02   1.141178E+00   2.111228E-02
   9.136260E+02   9.977185E-01   1.978579E-02
   9.181942E+02   9.529532E-01   1.938054E-02
   9.227851E+02   9.741167E-01   1.963795E-02
   9.273990E+02   9.925337E-01   1.986868E-02
   9.320361E+02   1.008752E+00   2.007878E-02
   9.366962E+02   1.016920E+00   2.020397E-02
   9.413797E+02   1.015311E+00   2.023044E-02
   9.460866E+02   1.023002E+00   2.035236E-02
   9.508170E+02   1.023810E+00   2.040993E-02
   9.555711E+02   1.037629E+00   2.059606E-02
   9.603489E+02   1.054136E+00   2.080830E-02
   9.651507E+02   1.046944E+00   2.078333E-02
   9.699764E+02   1.029955E+00   2.065997E-02
   9.748263E+02   1.067130E+00   2.107836E-02
   9.797004E+02   1.129725E+00   2.173746E-02
   9.845989E+02   1.163899E+00   2.211565E-02
   9.895219E+02   1.197478E+00   2.248333E-02
   9.944695E+02   1.232645E+00   2.286281E-02
   9.994419E+02   1.250537E+00   2.307890E-02
   1.004439E+03   1.180463E+00   2.247335E-02
   1.009461E+03   1.124500E+00   2.198953E-02
   1.014509E+03   1.118703E+00   2.198013E-02
   1.019581E+03   1.082658E+00   2.167027E-02
   1.024679E+03   1.101852E+00   2.190933E-02
   1.029802E+03   1.121565E+00   2.215741E-02
   1.034952E+03   1.145074E+00   2.244115E-02
   1.040126E+03   1.182144E+00   2.285227E-02
   1.045327E+03   1.230681E+00   2.336830E-02
   1.050554E+03   1.229787E+00   2.341522E-02
   1.055807E+03   1.214848E+00   2.332362E-02
   1.061086E+03   1.217102E+00   2.339628E-02
   1.066391E+03   1.211641E+00   2.339513E-02
   1.071723E+03   1.178808E+00   2.312975E-02
   1.077082E+03   1.108927E+00   2.248652E-02
   1.082467E+03   1.012159E+00   2.153514E-02
   1.087879E+03   9.755835E-01   2.119177E-02
   1.093319E+03   9.776545E-01   2.126325E-02
   1.098785E+03   9.832562E-01   2.137039E-02
   1.104279E+03   9.945329E-01   2.153861E-02
   1.109801E+03   1.004061E+00   2.168776E-02
   1.115349E+03   1.011228E+00   2.181579E-02
   1.120926E+03   1.045979E+00   2.223792E-02
   1.126531E+03   1.049716E+00   2.232986E-02
   1.132164E+03   1.054738E+00   2.243248E-02
   1.137824E+03   1.059652E+00   2.253595E-02
   1.143513E+03   1.097117E+00   2.297867E-02
   1.149231E+03   1.088479E+00   2.293446E-02
   1.154977E+03   1.067915E+00   2.276615E-02
   1.160752E+03   1.029989E+00   2.240785E-02
   1.166556E+03   1.004842E+00   2.218263E-02
   1.172389E+03   1.018435E+00   2.237951E-02
